Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
84;Vaucluse;05;5ème circonscription;089;Pertuis;0006;930;497;53.44;433;46.56;5;0.54;1.15;5;0.54;1.15;423;45.48;97.69;3;F;THOMAS DE MALEVILLE;Marie;FN;81;8.71;19.15;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0002;846;475;56.15;371;43.85;5;0.59;1.35;3;0.35000000000000003;0.81;363;42.91;97.84;3;F;THOMAS DE MALEVILLE;Marie;FN;87;10.28;23.97;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0002;689;321;46.59;368;53.41;3;0.44;0.8200000000000001;1;0.15;0.27;364;52.83;98.91;12;F;FOREST;Nathalie;DLF;4;0.58;1.1;84082;44.06764,5.182222;Bâtiment le Clos;70,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;089;Pertuis;0016;915;457;49.95;458;50.05;16;1.75;3.49;1;0.11;0.22;441;48.2;96.29;8;M;CHOTARD;Stéphane;FI;72;7.87;16.33;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0003;852;432;50.7;420;49.3;8;0.9400000000000001;1.9;3;0.35000000000000003;0.71;409;48.0;97.38;13;F;MOREL;Véronique;DIV;2;0.23;0.49;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;003;Apt;0005;771;510;66.15;261;33.85;7;0.91;2.68;2;0.26;0.77;252;32.68;96.55;9;F;DAURES;Anne;ECO;6;0.78;2.38;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée droite;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée droite -  Apt
84;Vaucluse;05;5ème circonscription;089;Pertuis;0006;930;497;53.44;433;46.56;5;0.54;1.15;5;0.54;1.15;423;45.48;97.69;7;M;REYNARD;Luc;RDG;5;0.54;1.18;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0001;662;259;39.12;403;60.88;4;0.6000000000000001;0.99;3;0.45;0.74;396;59.82;98.26;1;M;CHALENÇON;Christophe;DVD;1;0.15;0.25;84082;44.06764,5.182222;Bâtiment le Clos;66,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;024;Cabrières-d'Aigues;0001;702;299;42.59;403;57.41;1;0.14;0.25;6;0.85;1.49;396;56.41;98.26;2;M;AUBERT;Julien;LR;62;8.83;15.66;84024;43.772592,5.5166830000000004;Mairie - salle des cérémonies;Rue de la poste;84240;Cabrières-d'Aigues;Mairie - salle des cérémonies -  Cabrières-d'Aigues
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;12;F;FOREST;Nathalie;DLF;2;1.18;1.75;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;051;Goult;0001;933;371;39.76;562;60.24;16;1.71;2.85;3;0.32;0.53;543;58.2;96.62;4;F;KRAFT;Sandrine;DVD;3;0.32;0.55;84051;43.862024,5.246074;Mairie;31 ,Place Jean Moulin;84220;Goult;Mairie -  Goult
84;Vaucluse;05;5ème circonscription;075;Méthamis;0001;351;161;45.87;190;54.13;5;1.42;2.63;0;0.0;0.0;185;52.71;97.37;8;M;CHOTARD;Stéphane;FI;29;8.26;15.68;84075;44.01365,5.220549;Salle communale;Haut du Village;84570;Méthamis;Salle communale -  Méthamis
84;Vaucluse;05;5ème circonscription;084;La Motte-d'Aigues;0001;1058;496;46.88;562;53.12;7;0.66;1.25;3;0.28;0.53;552;52.17;98.22;9;F;DAURES;Anne;ECO;13;1.23;2.36;84084;;Mairie;Parc Sosthène et Irma Reybaud;84240;La Motte-d'Aigues;Mairie -  La Motte-d'Aigues
84;Vaucluse;05;5ème circonscription;013;Beaumettes;0001;216;79;36.57;137;63.43;4;1.85;2.92;1;0.46;0.73;132;61.11;96.35;1;M;CHALENÇON;Christophe;DVD;1;0.46;0.76;84013;43.862640999999996,5.194744;Mairie;Le Village;84220;Beaumettes;Mairie -  Beaumettes
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0002;689;321;46.59;368;53.41;3;0.44;0.8200000000000001;1;0.15;0.27;364;52.83;98.91;9;F;DAURES;Anne;ECO;6;0.87;1.65;84082;44.06764,5.182222;Bâtiment le Clos;70,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;121;Sannes;0001;176;85;48.3;91;51.7;5;2.84;5.49;0;0.0;0.0;86;48.86;94.51;2;M;AUBERT;Julien;LR;23;13.07;26.74;84121;43.754468,5.490151;Mairie;1244,route départementale 27;84240;Sannes;Mairie -  Sannes
84;Vaucluse;05;5ème circonscription;151;Vitrolles-en-Lubéron;0001;171;70;40.94;101;59.06;4;2.34;3.96;0;0.0;0.0;97;56.73;96.04;9;F;DAURES;Anne;ECO;0;0.0;0.0;84151;43.811185,5.595192;Mairie - salle du conseil municipal;Rue de la mairie;84240;Vitrolles-en-Lubéron;Mairie - salle du conseil municipal -  Vitrolles-en-Lubéron
84;Vaucluse;05;5ème circonscription;122;Sarrians;0004;899;559;62.18;340;37.82;11;1.22;3.24;3;0.33;0.88;326;36.26;95.88;12;F;FOREST;Nathalie;DLF;7;0.78;2.15;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0002;689;321;46.59;368;53.41;3;0.44;0.8200000000000001;1;0.15;0.27;364;52.83;98.91;6;M;PIERINI;Lucien;EXG;1;0.15;0.27;84082;44.06764,5.182222;Bâtiment le Clos;70,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;030;Caromb;0003;792;373;47.1;419;52.9;5;0.63;1.19;2;0.25;0.48;412;52.02;98.33;6;M;PIERINI;Lucien;EXG;4;0.51;0.97;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;089;Pertuis;0005;976;498;51.02;478;48.98;8;0.8200000000000001;1.67;4;0.41000000000000003;0.84;466;47.75;97.49;4;F;KRAFT;Sandrine;DVD;6;0.61;1.29;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;003;Apt;0002;826;452;54.72;374;45.28;6;0.73;1.6;1;0.12;0.27;367;44.43;98.13;3;F;THOMAS DE MALEVILLE;Marie;FN;59;7.14;16.08;84003;43.875999,5.394814;Salle des fêtes- Entrée no2 a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- Entrée no2 a droite -  Apt
84;Vaucluse;05;5ème circonscription;102;Roussillon;0001;1115;509;45.65;606;54.35;5;0.45;0.8300000000000001;4;0.36;0.66;597;53.54;98.51;2;M;AUBERT;Julien;LR;169;15.16;28.31;84102;48.002518,-2.096058;Centre social<;;;;
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;12;F;FOREST;Nathalie;DLF;6;0.54;1.23;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;004;Aubignan;0003;937;507;54.11;430;45.89;1;0.11;0.23;13;1.3900000000000001;3.02;416;44.4;96.74;2;M;AUBERT;Julien;LR;63;6.72;15.14;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;031;Carpentras;0007;950;638;67.16;312;32.84;7;0.74;2.24;4;0.42;1.28;301;31.68;96.47;13;F;MOREL;Véronique;DIV;1;0.11;0.33;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;030;Caromb;0001;868;414;47.7;454;52.3;4;0.46;0.88;1;0.12;0.22;449;51.73;98.9;4;F;KRAFT;Sandrine;DVD;0;0.0;0.0;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;047;Gargas;0001;1277;637;49.88;640;50.12;15;1.17;2.34;1;0.08;0.16;624;48.86;97.5;13;F;MOREL;Véronique;DIV;5;0.39;0.8;84047;43.901547,5.358007;Ecole élémentaire;400,avenue des Cordiers;84400;Gargas;Ecole élémentaire -  Gargas
84;Vaucluse;05;5ème circonscription;089;Pertuis;0005;976;498;51.02;478;48.98;8;0.8200000000000001;1.67;4;0.41000000000000003;0.84;466;47.75;97.49;11;M;VIARD;Jean;REM;170;17.42;36.48;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;066;Lioux;0001;236;111;47.03;125;52.97;1;0.42;0.8;0;0.0;0.0;124;52.54;99.2;12;F;FOREST;Nathalie;DLF;4;1.69;3.23;84066;43.979351,5.307678;Mairie - salle du conseil;Le Village;84220;Lioux;Mairie - salle du conseil -  Lioux
84;Vaucluse;05;5ème circonscription;003;Apt;0003;834;455;54.56;379;45.44;5;0.6000000000000001;1.32;1;0.12;0.26;373;44.72;98.42;12;F;FOREST;Nathalie;DLF;4;0.48;1.07;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Classe;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Classe -  Apt
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;8;M;CHOTARD;Stéphane;FI;9;5.29;7.89;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;018;Blauvac;0001;404;163;40.35;241;59.65;5;1.24;2.07;6;1.49;2.49;230;56.93;95.44;9;F;DAURES;Anne;ECO;11;2.719999999999999;4.78;84018;44.040518,5.214909;Mairie;9 Quartier Sain Estève;84570;Blauvac;Mairie -  Blauvac
84;Vaucluse;05;5ème circonscription;122;Sarrians;0004;899;559;62.18;340;37.82;11;1.22;3.24;3;0.33;0.88;326;36.26;95.88;6;M;PIERINI;Lucien;EXG;5;0.56;1.53;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;010;La Bastidonne;0001;647;298;46.06;349;53.94;1;0.15;0.29;1;0.15;0.29;347;53.63;99.43;4;F;KRAFT;Sandrine;DVD;3;0.46;0.86;84010;43.700244,5.567755;Salle des Ferrages( coté Mairie);Rue des Ferrages;84120;La Bastidonne;Salle des Ferrages( coté Mairie) -  La Bastidonne
84;Vaucluse;05;5ème circonscription;079;Monieux;0001;264;86;32.58;178;67.42;1;0.38;0.56;2;0.76;1.12;175;66.29;98.31;11;M;VIARD;Jean;REM;43;16.29;24.57;84079;44.045628,5.348606;Mairie;Place Jean Galbert;84390;Monieux;Mairie -  Monieux
84;Vaucluse;05;5ème circonscription;067;Loriol-du-Comtat;0001;979;517;52.81;462;47.19;5;0.51;1.08;4;0.41000000000000003;0.87;453;46.27;98.05;8;M;CHOTARD;Stéphane;FI;36;3.68;7.95;84067;44.07664,5.001173;Salle des fêtes;Le Village;84870;Loriol-du-Comtat;Salle des fêtes -  Loriol-du-Comtat
84;Vaucluse;05;5ème circonscription;112;Saint-Martin-de-Castillon;0001;611;282;46.15;329;53.85;4;0.65;1.22;3;0.49;0.91;322;52.7;97.87;8;M;CHOTARD;Stéphane;FI;68;11.13;21.12;84112;43.859361,5.51052;Mairie;Place de la poste;84750;Saint-Martin-de-Castillon;Mairie -  Saint-Martin-de-Castillon
84;Vaucluse;05;5ème circonscription;089;Pertuis;0016;915;457;49.95;458;50.05;16;1.75;3.49;1;0.11;0.22;441;48.2;96.29;12;F;FOREST;Nathalie;DLF;11;1.2;2.49;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;079;Monieux;0001;264;86;32.58;178;67.42;1;0.38;0.56;2;0.76;1.12;175;66.29;98.31;1;M;CHALENÇON;Christophe;DVD;5;1.8900000000000001;2.86;84079;44.045628,5.348606;Mairie;Place Jean Galbert;84390;Monieux;Mairie -  Monieux
84;Vaucluse;05;5ème circonscription;089;Pertuis;0005;976;498;51.02;478;48.98;8;0.8200000000000001;1.67;4;0.41000000000000003;0.84;466;47.75;97.49;2;M;AUBERT;Julien;LR;104;10.66;22.32;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;050;Gordes;0002;661;246;37.22;415;62.78;7;1.06;1.69;2;0.30000000000000004;0.48;406;61.42;97.83;7;M;REYNARD;Luc;RDG;3;0.45;0.74;84050;43.886911,5.169458;"Ecole maternelle ""la Borie""";Les Imberts;84220;Gordes;"Ecole maternelle ""la Borie"" -  Gordes"
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;6;M;PIERINI;Lucien;EXG;5;0.42;0.9;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;031;Carpentras;0006;670;323;48.21;347;51.79;8;1.19;2.31;1;0.15;0.29;338;50.45;97.41;8;M;CHOTARD;Stéphane;FI;33;4.93;9.76;84031;44.064979,5.052566;Ecole maternelle des Amandiers;Rue André de Richaud;84200;Carpentras;Ecole maternelle des Amandiers -  Carpentras
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;6;M;PIERINI;Lucien;EXG;3;0.30000000000000004;0.72;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;010;La Bastidonne;0001;647;298;46.06;349;53.94;1;0.15;0.29;1;0.15;0.29;347;53.63;99.43;9;F;DAURES;Anne;ECO;9;1.3900000000000001;2.59;84010;43.700244,5.567755;Salle des Ferrages( coté Mairie);Rue des Ferrages;84120;La Bastidonne;Salle des Ferrages( coté Mairie) -  La Bastidonne
84;Vaucluse;05;5ème circonscription;017;Bédoin;0002;884;330;37.33;554;62.67;4;0.45;0.72;5;0.5700000000000001;0.9;545;61.65;98.38;6;M;PIERINI;Lucien;EXG;2;0.23;0.37;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;145;Villars;0001;595;243;40.84;352;59.16;8;1.34;2.27;0;0.0;0.0;344;57.82;97.73;6;M;PIERINI;Lucien;EXG;4;0.67;1.16;84145;43.923145,5.406618;Salle polyvalente;Route des Petits Cléments;84400;Villars;Salle polyvalente -  Villars
84;Vaucluse;05;5ème circonscription;031;Carpentras;0005;796;372;46.73;424;53.27;5;0.63;1.18;6;0.75;1.42;413;51.88;97.41;3;F;THOMAS DE MALEVILLE;Marie;FN;109;13.69;26.39;84031;44.070776,5.05622;Salle polyvalente de Serres;Avenue Saint Roch;84200;Carpentras;Salle polyvalente de Serres -  Carpentras
84;Vaucluse;05;5ème circonscription;089;Pertuis;0008;910;492;54.07;418;45.93;9;0.99;2.15;1;0.11;0.24;408;44.84;97.61;13;F;MOREL;Véronique;DIV;7;0.77;1.72;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;075;Méthamis;0001;351;161;45.87;190;54.13;5;1.42;2.63;0;0.0;0.0;185;52.71;97.37;9;F;DAURES;Anne;ECO;3;0.85;1.62;84075;44.01365,5.220549;Salle communale;Haut du Village;84570;Méthamis;Salle communale -  Méthamis
84;Vaucluse;05;5ème circonscription;046;Flassan;0001;363;128;35.26;235;64.74;3;0.8300000000000001;1.28;3;0.8300000000000001;1.28;229;63.09;97.45;13;F;MOREL;Véronique;DIV;1;0.28;0.44;84046;44.099112,5.241669;Ecole;103,Le nouveau cours;84410;Flassan;Ecole -  Flassan
84;Vaucluse;05;5ème circonscription;031;Carpentras;0002;846;475;56.15;371;43.85;5;0.59;1.35;3;0.35000000000000003;0.81;363;42.91;97.84;10;F;KADLER;Marie-Christine;ECO;14;1.65;3.86;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;089;Pertuis;0009;1035;542;52.37;493;47.63;4;0.39;0.81;0;0.0;0.0;489;47.25;99.19;1;M;CHALENÇON;Christophe;DVD;6;0.58;1.23;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;4;F;KRAFT;Sandrine;DVD;0;0.0;0.0;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;102;Roussillon;0001;1115;509;45.65;606;54.35;5;0.45;0.8300000000000001;4;0.36;0.66;597;53.54;98.51;1;M;CHALENÇON;Christophe;DVD;6;0.54;1.01;84102;48.002518,-2.096058;Centre social<;;;;
84;Vaucluse;05;5ème circonscription;031;Carpentras;0002;846;475;56.15;371;43.85;5;0.59;1.35;3;0.35000000000000003;0.81;363;42.91;97.84;2;M;AUBERT;Julien;LR;46;5.44;12.67;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;003;Apt;0002;826;452;54.72;374;45.28;6;0.73;1.6;1;0.12;0.27;367;44.43;98.13;1;M;CHALENÇON;Christophe;DVD;0;0.0;0.0;84003;43.875999,5.394814;Salle des fêtes- Entrée no2 a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- Entrée no2 a droite -  Apt
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;8;M;CHOTARD;Stéphane;FI;90;8.15;18.52;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;017;Bédoin;0002;884;330;37.33;554;62.67;4;0.45;0.72;5;0.5700000000000001;0.9;545;61.65;98.38;4;F;KRAFT;Sandrine;DVD;10;1.13;1.83;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;122;Sarrians;0005;860;540;62.79;320;37.21;10;1.16;3.13;2;0.23;0.63;308;35.81;96.25;1;M;CHALENÇON;Christophe;DVD;0;0.0;0.0;84122;;;;;;
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;11;M;VIARD;Jean;REM;32;18.82;28.07;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;115;Saint-Pierre-de-Vassols;0001;430;174;40.47;256;59.53;4;0.93;1.56;0;0.0;0.0;252;58.6;98.44;2;M;AUBERT;Julien;LR;67;15.58;26.59;84115;44.101058,5.136318;Salle du conseil municipal;38,rue de la Magdelaine;84330;Saint-Pierre-de-Vassols;Salle du conseil municipal -  Saint-Pierre-de-Vassols
84;Vaucluse;05;5ème circonscription;031;Carpentras;0009;1027;556;54.14;471;45.86;9;0.88;1.9100000000000001;5;0.49;1.06;457;44.5;97.03;5;M;LECELLIER;Cédric;DVG;8;0.78;1.75;84031;44.058273,5.046041;Ecole Primaire La Roseraie;Rue Fleurie;84200;Carpentras;Ecole Primaire La Roseraie -  Carpentras
84;Vaucluse;05;5ème circonscription;046;Flassan;0001;363;128;35.26;235;64.74;3;0.8300000000000001;1.28;3;0.8300000000000001;1.28;229;63.09;97.45;11;M;VIARD;Jean;REM;76;20.94;33.19;84046;44.099112,5.241669;Ecole;103,Le nouveau cours;84410;Flassan;Ecole -  Flassan
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;7;M;REYNARD;Luc;RDG;27;2.37;5.1;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;004;Aubignan;0004;1060;553;52.17;507;47.83;11;1.04;2.17;2;0.19;0.39;494;46.6;97.44;3;F;THOMAS DE MALEVILLE;Marie;FN;145;13.68;29.35;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;089;Pertuis;0002;971;519;53.45;452;46.55;9;0.93;1.99;2;0.21;0.44;441;45.42;97.57;12;F;FOREST;Nathalie;DLF;6;0.62;1.359999999999999;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;030;Caromb;0002;917;408;44.49;509;55.51;2;0.22;0.39;0;0.0;0.0;507;55.29;99.61;10;F;KADLER;Marie-Christine;ECO;10;1.09;1.97;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;089;Pertuis;0015;870;458;52.64;412;47.36;1;0.11;0.24;4;0.46;0.97;407;46.78;98.79;10;F;KADLER;Marie-Christine;ECO;8;0.92;1.97;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0009;1027;556;54.14;471;45.86;9;0.88;1.9100000000000001;5;0.49;1.06;457;44.5;97.03;10;F;KADLER;Marie-Christine;ECO;10;0.97;2.19;84031;44.058273,5.046041;Ecole Primaire La Roseraie;Rue Fleurie;84200;Carpentras;Ecole Primaire La Roseraie -  Carpentras
84;Vaucluse;05;5ème circonscription;085;Murs;0001;351;149;42.45;202;57.55;2;0.5700000000000001;0.99;2;0.5700000000000001;0.99;198;56.41;98.02;1;M;CHALENÇON;Christophe;DVD;0;0.0;0.0;84085;43.95541,5.232163;Ecole de Murs- Cantine scolaire;Le village;84220;Murs;Ecole de Murs- Cantine scolaire -  Murs
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0002;774;367;47.42;407;52.58;4;0.52;0.98;5;0.65;1.23;398;51.42;97.79;7;M;REYNARD;Luc;RDG;7;0.9;1.76;84118;43.930718,5.317649;Local associatif de la Tuilière;Hameau de la Tuilière;84490;Saint-Saturnin-lès-Apt;Local associatif de la Tuilière -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;089;Pertuis;0002;971;519;53.45;452;46.55;9;0.93;1.99;2;0.21;0.44;441;45.42;97.57;3;F;THOMAS DE MALEVILLE;Marie;FN;58;5.97;13.15;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;003;Apt;0003;834;455;54.56;379;45.44;5;0.6000000000000001;1.32;1;0.12;0.26;373;44.72;98.42;4;F;KRAFT;Sandrine;DVD;7;0.84;1.88;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Classe;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Classe -  Apt
84;Vaucluse;05;5ème circonscription;050;Gordes;0003;540;242;44.81;298;55.19;8;1.48;2.68;2;0.37;0.67;288;53.33;96.64;2;M;AUBERT;Julien;LR;77;14.26;26.74;84050;43.914544,5.20089;Ecole Elémentaire Les Amandiers;Route de Murs;84220;Gordes;Ecole Elémentaire Les Amandiers -  Gordes
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;3;F;THOMAS DE MALEVILLE;Marie;FN;79;7.92;19.04;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;047;Gargas;0001;1277;637;49.88;640;50.12;15;1.17;2.34;1;0.08;0.16;624;48.86;97.5;9;F;DAURES;Anne;ECO;11;0.86;1.76;84047;43.901547,5.358007;Ecole élémentaire;400,avenue des Cordiers;84400;Gargas;Ecole élémentaire -  Gargas
